"Unclaimed Baggage Center","One person's lost luggage is another person's treasure."," Alabama","Scottsboro","34.6732","-86.0446","2465","/places/unclaimed-baggage-center"
"The Rosegate House","A typical ""Old South"" manor, once owned by author Anne Rice, served as the setting for several of her witchcraft sagas."," Louisiana","New Orleans","29.9298","-90.0801","5723","/places/first-street-rosegate-house"
"Odd Fellows Rest","This crumbling New Orleans cemetery is the final resting place of members of a faded secret society."," Louisiana","New Orleans","29.9813","-90.1103","12679","/places/odd-fellows-rest"
"Dixie Brewing Company","This relatively recently abandoned brewery is a tragic reminder of the continuing effects of Hurricane Katrina."," Louisiana","New Orleans","29.9606","-90.0871","10125","/places/dixie-brewing-company"
"The Conti Wax Museum","An old-timey wax exhibition campily depicting New Orleans legends and scandals."," Louisiana","New Orleans","29.9574","-90.0689","5832","/places/conti-wax-museum"
,,,,"0.0","0.0",,
"International Cryptozoology Museum","The world's only international cryptozoology museum is host to an unrivaled collection of cryptid specimens."," Maine","Portland","43.6517","-70.2909","1775","/places/international-cryptozoology-museum"
"Stephen King's House","The eccentric mansion of one the most popular horror authors of modern times."," Maine","Bangor","44.8023","-68.785","4535","/places/stephen-kings-house"
"The Desert of Maine","This tiny patch of arid sand sits in one of the greenest states in the union."," Maine","Freeport","43.859","-70.1562","10835","/places/the-desert-of-maine-freeport-maine"
"York Witch Grave","The grave of Mary Nasson leaves no question about her witchy ways."," Maine","York","43.1402","-70.6558","4615","/places/york-witch-grave"
"Mount Katahdin","The highest point in Maine is a grand gift to the state citizens that also happens to be one end of the Appalachian Trail."," Maine","Millinocket","45.9045","-68.9223","11314","/places/mount-katahdin"
"Wiggly Bridge","True to its name, this bouncy walkway may be the world’s smallest suspension bridge. ."," Maine","York","43.1364","-70.6477","17303","/places/wiggly-bridge"
"Pet Sematary Filming Sites","The house and graveyard used in the horror movie ""Pet Sematary."""," Maine","Hancock","44.5084","-68.2545","4584","/places/pet-sematary-filming-sites"
"Eartha","The world's largest rotating world."," Maine","Yarmouth","43.8079","-70.164","337","/places/eartha-delorme-headquarters"
"Fawcett's Antique Toy and Art Museum","Toy museum in a former tavern is the expression of one man's life pursuit of the aesthetic power of cartoon imagery."," Maine","Waldoboro","44.114","-69.3107","16955","/places/fawcetts-antique-toy-and-art-museum"
"Nervous Nellie's Jams and Jellies","Sculptures, jams, and the wild west collide at this folksy retreat."," Maine","Deer Isle","44.2043","-68.5828","9110","/places/nervous-nellie-s-jams-and-jellies"
"Wild Blueberry Land","A theme park dedicated the official fruit of Maine."," Maine","Columbia Falls","44.6487","-67.7069","16965","/places/wild-blueberry-land"
"The Wedding Cake House","The most photographed house in Maine looks good enough to eat."," Maine","Kennebunk","43.3814","-70.5172","19416","/places/the-wedding-cake-house-kennebunk-maine"
"Boon Island Light","New England's tallest light house stands on an island with a history of cannibalism and death."," Maine","York","43.1212","-70.476","14152","/places/boon-island-light"
"Seashore Trolley Museum","The world's oldest and largest museum of mass transit vehicles."," Maine","Kennebunkport","43.407","-70.4896","5060","/places/seashore-trolley-museum"
"World Traveler Signpost","Turns out you can see the world without ever leaving Maine."," Maine","Bethel","44.2443","-70.7851","16958","/places/world-traveler-signpost"
"Wire Bridge","This Maine bridge may be the last wire-supported bridge of its type in the world."," Maine","New Portland","44.9253","-70.0225","15151","/places/wire-bridge"
"Devil’s Footprint","A strange mark in the stone fence of a cemetery fabled to have been made by the Devil himself."," Maine","Manchester","44.3635","-69.8693","4637","/places/devils-footprint"
"Fort Knox State Historic Site","This 19th century granite fortification is one of the most well preserved forts in New England."," Maine","Prospect","44.5662","-68.8024","17766","/places/fort-knox-state-historic-site"
"Paul Bunyan Statue, Bangor","This handsome giant is said to mark the birthplace of the mythical woodsman and even had a cameo in a Stephen King novel."," Maine","Bangor","44.7879","-68.7783","14178","/places/paul-bunyan-statue-bangor"
"Battery Steele","Explore the dark underground corridors of this graffiti-covered former military fortification."," Maine","Portland","43.6576","-70.1828","17061","/places/batterysteele-peaksisland"
"Penobscot Narrows Bridge and Observatory","The first bridge observation tower in the U.S. offers one of the best views of Maine."," Maine","Verona Island","44.5598","-68.8015","10584","/places/penobscot-narrows-bridge-and-observatory"
"Kenneth E. Stoddard Shell Museum","A son's promise to his dying father in the form of a covered bridge filled with thousands of seashells."," Maine","Boothbay","43.9073","-69.6166","16931","/places/kenneth-e-stoddard-shell-museum"
"Bartlettyarns Mill","Working wool mill used as the exterior for the mill in the 1990 horror film ""Graveyard Shift."""," Maine","Harmony","44.9712","-69.5467","4585","/places/bartlettyarns-mill"
"The Wilhelm Reich Museum","Former laboratory of radical psychiatrist Wilhelm Reich."," Maine","Rangeley","44.9844","-70.7108","880","/places/wilhelm-reich-museum"
"Artist's Bridge","A century after his death, this covered bridge still calls to mind the plein air painter who loved it."," Maine","Newry","44.4919","-70.8433","17853","/places/artists-bridge"
"Eagle Lake Tramway","Steam engines and conveyor belts are remnants of a genius system left in the middle of the Maine woods."," Maine","Northwest Piscataquis","46.2861","-69.3484","881","/places/eagle-lake-tramway"
"The World's Largest Telephone","A giant telephone commemorates the last ""crank"" call ever made in the U.S."," Maine","Woodstock","44.3784","-70.6463","16857","/places/the-worlds-largest-telephone-woodstock-maine"
"Bubble Rock","A precariously balanced rock perches on the edge of a cliff created tens of thousands of years ago by glacial erosion."," Maine","Mount Desert","44.3386","-68.2733","17536","/places/bubble-rock"
"Maine Solar System Model","This massive solar system model is sprawled out across Maine's suburban wilderness."," Maine","Houlton","46.1262","-67.8402","10091","/places/maine-solar-system-model"
"Maine State Prison Showroom","Trinkets and toys lovingly handmade by maximum security prisoners."," Maine","Thomaston","44.0776","-69.1915","18794","/places/maine-state-prison-showroom"
"Umbrella Cover Museum","The world's only and thus largest collection of its kind celebrates everyday wonder through simple umbrella sheaths."," Maine","Portland","43.656","-70.1983","11771","/places/umbrella-cover-museum"
"Moxie Bottle House","They call buildings like this ""mimetic architecture,"" but nothing has ever mimicked the taste of Moxie."," Maine","Union","44.2143","-69.2845","16836","/places/moxie-bottle-house"
"Cursed Memorial of Colonel Buck","Stone monument honoring a town founder has a witch-boot shaped stain and a curse to go with it."," Maine","Bucksport","44.5737","-68.7956","4617","/places/cursed-memorial-colonel-buck"
"L.C. Bates Museum","This eclectic natural history collection holds everything from a bit of the trans-atlantic cable to Hemingway's marlin."," Maine","Skowhegan","44.6836","-69.6333","12041","/places/l-c-bates-museum"
"America's First Mile","A monument marks the beginning of the longest north-south road in the United States."," Maine","Fort Kent","47.2485","-68.6023","17940","/places/americas-first-mile"
"Maine Coast Sardine History Museum","The whole of Maine's history with the salty little fish is packed into this tiny coastal museum."," Maine","Jonesport","44.5403","-67.588","14025","/places/maine-coast-sardine-history-museum"
"Grave of Sarah Ware","An unsolved murder victim's grave which may or may not contain her body."," Maine","Bucksport","44.5743","-68.7967","4563","/places/grave-sarah-ware"
"Maine State Building","This World's Fair showpiece was built in Chicago, but shipped to Maine."," Maine","Poland","44.0273","-70.3613","15511","/places/maine-state-building"
"Old Pond Railway Trail","Walk the same tracks that once ferried Gilded Age aristocrats to their vacation destinations."," Maine","Hancock","44.528","-68.2537","16249","/places/old-pond-railway-trail"
"The Thompson Ice House Harvesting Museum","For nearly 200 years the same family has harvested ice from a small pond in eastern Maine."," Maine","South Bristol","43.879","-69.5603","16971","/places/the-thompson-ice-house-harvesting-museum-south-bristol-maine"
"Peary-MacMillan Arctic Museum","This museum on a college campus pays tribute to the Arctic and to two explorer alumni."," Maine","Brunswick","43.9075","-69.9633","17689","/places/peary-macmillan-arctic-museum"
"Maine Central Model Railroad","An elderly widow still operates the incredibly detailed model railroad she and her husband built by hand."," Maine","Jonesport","44.5781","-67.573","23198","/places/maine-central-model-railroad"
"Hudson Museum","Largest institutional collection of tomb figures from Western Mexico in the United States."," Maine","Orono","44.8996","-68.6677","2418","/places/hudson-museum"
"Bailey Island Bridge (Cribstone Bridge)","An unusually designed bridge from the 1920s was built to withstand the tides and winds of Maine."," Maine","Harpswell","43.7489","-69.9889","20491","/places/bailey-island-bridge-cribstone-bridge"
"Telephone Museum","As communication goes completely wireless, this Maine museum remembers all the wires that got us to this point."," Maine","Ellsworth","44.6374","-68.5696","11403","/places/telephone-museum"
"The Oldest 45th Parallel Marker in the U.S.","A roadside park in eastern Maine first marked the halfway point between the equator and North Pole with a brass pin in 1896."," Maine","Perry","44.9996","-67.0887","21781","/places/the-oldest-45th-parallel-marker-in-the-us-perry-maine"
"Owls Head Transportation Museum","Every plane, auto, and bicycle in this collection is kept in working order and are regularly demonstrated to the public."," Maine","Owls Head","44.0662","-69.1013","16704","/places/owls-head-transportation-museum"
"Mount Desert Spring Blues Brothers","A decidedly out of place statue memorializes the Blues Brothers characters at this water bottling plant."," Maine","Southwest Harbor","44.2887","-68.3305","4776","/places/blues-brothers"
"Dorr Museum of Natural History","A charming museum of natural history featuring dioramas and exhibits made entirely by college students."," Maine","Bar Harbor","44.3958","-68.2226","17327","/places/dorr-museum-of-natural-history"
"Northeast Historic Film","A restored historic movie theater is the perfect place for a regional film archive."," Maine","Bucksport","44.5722","-68.7954","27143","/places/northeast-historic-film"
"Weary Club","This 90-year-old building is home to possibly the most New Englandy social club in existence."," Maine","Norway","44.2136","-70.5422","17799","/places/weary-club-of-norway-maine"
"Chamberlain Freedom Park","Maine’s only official memorial to the Underground Railroad."," Maine","Brewer","44.7977","-68.7614","22462","/places/chamberlain-freedom-park"
"Grand Derangement Memorial","Plaque remebering the 18th century forced relocation of Acadians."," Maine","Rumford","44.5459","-70.5482","16990","/places/the-grand-derangement-memorial-rumford-maine"
"Hannibal Hamlin Death Couch","Abraham Lincoln's vice president took his last breath here on July 4, 1891."," Maine","Bangor","44.8044","-68.7716","22460","/places/hannibal-hamlin-death-couch"
"Small Town X Fisherman Statue","Built for television, this statue now serves as an unlikely memorial to a fireman who died on 9/11."," Maine","Eastport","44.9044","-66.9844","15476","/places/small-town-x-fisherman-statue"
"McCurdy Smokehouse","This waterfront museum in Maine is dedicated to the history of the smoked-herring trade."," Maine","Lubec","44.8609","-66.9831","25292","/places/mccurdy-smokehouse"
"Mount Hope Cemetery","The second-oldest garden cemetery in the U.S. was also a college brainstorm spot of Stephen King."," Maine","Bangor","44.8244","-68.7198","28881","/places/mount-hope-cemetery-bangor"
"Bryant Stove and Music","A couple's 60-year love of collecting is on display at this unique stove repair shop in Maine."," Maine","Thorndike","44.5789","-69.2776","15841","/places/bryant-stove-and-music"
"Maine Narrow Gauge Railroad Museum","Its unique collection details the history of the state's svelte railroads."," Maine","Portland","43.6622","-70.2458","28470","/places/maine-narrow-gauge-railroad-museum"
"Nellie Chapin Day Memorial","A memorial to an ill-fated Holy Land mission once described by Mark Twain as “a complete fiasco.”"," Maine","Jonesport","44.5278","-67.6154","23023","/places/nellie-chapin-day-memorial"
"Katahdin Iron Works","The remains of a large iron mill that once stood in the remote woods of northern Maine."," Maine","Brownville","45.416","-69.0723","28483","/places/katahdin-iron-works"
"Moxie Museum","Tucked away in a corner of a Maine general store there was a museum devoted to an equally beloved and reviled local soft drink."," Maine","Lisbon","43.9961","-70.0609","12241","/places/moxie-museum"
"Musical Wonder House","An 18th-century home taken over by antique automatons and musical machines (Closed)."," Maine","Wiscasset","44.0033","-69.6682","1143","/places/musical-wonder-house"
,,,,"0.0","0.0",,
"Nutshell Studies of Unexplained Death","Eighteen miniature death-scene dioramas."," Maryland","Baltimore","39.2891","-76.6326","2676","/places/the-nutshell-studies-of-unexplained-death-baltimore-maryland"
"Forest Haven Asylum","This abandoned asylum was once a state of the art facility before devolving into one of the most deadly mental institutions in American history."," Maryland","Fort Meade","39.1053","-76.7756","12180","/places/forest-haven-asylum"
"St. Mary's College","The ruins of a religious preparatory school in a seemingly non-existent town."," Maryland","Ellicott City","39.2506","-76.7658","4034","/places/st-mary-s-college"
"Hell House Altar","This haunting stone gazebo is one of the few remnants of an abandoned college that has been a magnet for local legends."," Maryland","Ellicott City","39.2496","-76.7649","13163","/places/hell-house-altar"
"Edgar Allan Poe's Grave","The trials and tribulations of marking Poe's grave."," Maryland","Baltimore","39.2902","-76.6232","8113","/places/edgar-allan-poe-s-grave"
"George Peabody Library","It's not hard to see why the historic Peabody Conservatory of Music's library has been described as a ""cathedral of books."""," Maryland","Baltimore","39.2972","-76.615","13071","/places/george-peabody-library"
"Bazaar","Crammed into a Baltimore row house is an oddities shop that sells everything from skulls to dead insects."," Maryland","Baltimore","39.3308","-76.6297","8455","/places/bazaar"
"The Book Thing","This free, take-a-book shop seems like a trick but isn't."," Maryland","Baltimore","39.3252","-76.6101","12847","/places/the-book-thing-baltimore-maryland"
"The American Visionary Art Museum","A museum dedicated to exhibiting remarkable outsider art."," Maryland","Baltimore","39.2801","-76.6068","134","/places/the-american-visionary-art-museum-baltimore-maryland"
"Site of Edgar Allan Poe's Death","The site where Poe ""in great distress, and ... in need of immediate assistance"" likely died."," Maryland","Baltimore","39.2929","-76.5942","4687","/places/edgar-allen-poes-site-of-death"
"National Museum of Health and Medicine","An astounding collection of medical specimens, including bits of President Lincoln."," Maryland","Silver Spring","39.0087","-77.0531","411","/places/national-museum-of-health-and-medicine"
"Elijah Bond's Ouija Board Grave","The man who first patented the Ouija Board rests in peace beneath a headstone that playfully reflects that achievement."," Maryland","Baltimore","39.3088","-76.6093","4689","/places/elijah-bond-s-ouija-board-grave"
"Crystal Grottoes Caverns","Bizarre Cavern."," Maryland","Boonsboro","39.4989","-77.6763","615","/places/crystal-grottoes-caverns"
"The Enchanted Forest Pine Tree Maze at Clark's Eliok Farm","A local farm's collection of unusual structures from a now defunct storybook amusement park."," Maryland","Columbia","39.2375","-76.8755","4772","/places/enchanted-forest-pine-tree-maze"
"National Cryptologic Museum","A priceless collection of the Nation's cryptologic history."," Maryland","Fort Meade","39.1117","-76.7711","2872","/places/national-cryptologic-museum"
"Assateague Island","Wild beach ponies who go for a swim each year, and the legend of a buried 18th century ship."," Maryland","Berlin","38.2275","-75.1458","8093","/places/assateague-island"
"Grave of John Wilkes Booth","A blank headstone topped with a pile of pennies marks the final resting place of the infamous assassin."," Maryland","Baltimore","39.307","-76.6085","19007","/places/grave-of-john-wilkes-booth"
"Vanadu Art House","An intricately designed junk art house with four extravagant junk art cars hidden in the suburbs."," Maryland","Hyattsville","38.9607","-76.9541","18953","/places/vanadu-art-house"
"Paw Paw Tunnel","Despite violent work crews and massive delays this abandoned canal tunnel was built to last into the modern day."," Maryland","Oldtown","39.5504","-78.4629","13848","/places/paw-paw-tunnel"
"Graffiti Alley","A hidden alley in urban Baltimore is a haven for graffiti artists."," Maryland","Baltimore","39.3115","-76.6188","17527","/places/graffiti-alley"
"The Ghost Fleet of Mallows Bay","The remnants of a wooden-hulled fleet built and abandoned in WWI, now home to a thriving ecosystem."," Maryland","Nanjemoy","38.4726","-77.2686","9222","/places/the-ghost-fleet-of-mallows-bay-nanjemoy-maryland"
"Lawyer's Farm","This Maryland farm is known for its amazing corn mazes and its 30-foot junkbots."," Maryland","Thurmont","39.5888","-77.379","15735","/places/lawyers-farm"
"National Park Seminary","A girls' boarding school inspired by the Chicago World's Fair, once abandoned, now restored to strange and scenic glory."," Maryland","Silver Spring","39.012","-77.0565","9014","/places/national-park-seminary"
"Ladew Topiary Gardens","This English-inspired Maryland garden is home to acres of opulent plant life including bushes shaped into an entire fox hunt."," Maryland","Monkton","39.5806","-76.5133","14161","/places/ladew-topiary-gardens"
"Glen Echo Amusement Park","Once home to seven different roller coasters, Glen Echo has undergone many transformations since its founding in 1891."," Maryland","Bethesda","38.9664","-77.1381","2963","/places/glen-echo-amusement-park"
"Maryland Gold Mine Ruins","The ruins of this long-abandoned unsuccessful gold mine can still be found."," Maryland","Potomac","38.9952","-77.2317","17528","/places/maryland-gold-mine-ruins"
"Dr. Gloom's Crypt of Curiosities","Fiji mermaids, mummified remains, and recreated cryptids are among the morbid oddities at this Baltimore museum."," Maryland","Baltimore","39.2794","-76.6169","25551","/places/dr-glooms-crypt-of-curiosities"
"The Fitzgeralds' Gravesite","The final resting place of the tragic king and queen of the Jazz Age is tucked away in a small Maryland graveyard."," Maryland","Rockville","39.081","-77.1435","12838","/places/the-fitzgeralds-gravesite-rockville-maryland"
"The Horse You Came In On Saloon","A 200-year-old bar with a cheeky name claims to have served Edgar Allan Poe his final drink."," Maryland","Baltimore","39.2815","-76.5941","22509","/places/the-horse-you-came-in-on-saloon-baltimore-maryland"
"Laurel Dinosaur Park","This dig site outside D.C. is known for its exceptionally high density of baby dinosaur fossils and dinosaur eggs."," Maryland","Laurel","39.0708","-76.8686","21815","/places/laurel-dinosaur-park"
"Fort Carroll","This abandoned sea fort has become an accidental bird sanctuary."," Maryland","Dundalk","39.2146","-76.5192","13147","/places/fort-carroll"
"Holland Island","After hundreds of years of settlement, this once-bustling fishing village sunk into the Chesapeake Bay."," Maryland","Toddville","38.1196","-76.0883","15286","/places/holland-island"
"Holland Island","After hundreds of years of settlement, this once-bustling fishing village sunk into the Chesapeake Bay."," Maryland","Toddville","38.1196","-76.0883","15286","/places/holland-island"
"Killiansburg Cave","A cave on the Maryland border where civilians took refuge during the bloodiest battle of the Civil War."," Maryland","Sharpsburg","39.4588","-77.7961","16996","/places/killiansburg-cave"
"Ouija 7-Eleven","This simple convenience store sits on the location where the Ouija board was named and has the plaque to prove it."," Maryland","Baltimore","39.2962","-76.6154","14712","/places/ouija-7eleven"
"Wheaton Station Escalator","The longest escalator in the Western Hemisphere takes over three minutes to ride down."," Maryland","Silver Spring","39.0384","-77.0507","15028","/places/wheaton-station-escalator"
"Underground Railroad Experience Trail","A trail through a historic Quaker town that outlawed slavery in 1777 and was a major waypoint on the Underground Railroad."," Maryland","Ashton-Sandy Spring","39.1284","-77.0261","20665","/places/underground-railroad-experience-trail"
"Calvert Cliffs State Park","Captain John Smith thought these cliffs were amazing in 1608 but sharks thought so 20 million years before him."," Maryland","Lusby","38.3956","-76.4293","14735","/places/calvert-cliffs-state-park"
"The Scarpetta House","A model home in the Medical Examiner's Office in which grisly death scenes are staged to train forensic investigators."," Maryland","Baltimore","39.2892","-76.6326","19919","/places/the-most-violent-room-in-baltimore-baltimore-maryland"
"National Museum of Civil War Medicine","A Civil War Museum with some notable medical antiques."," Maryland","Frederick","39.4139","-77.4094","215","/places/national-museum-civil-war-medicine"
"The Arbutus Oak","The 320-year-old tree that greeted General Lafayette and rerouted an interstate highway."," Maryland","Arbutus","39.2508","-76.6823","19766","/places/the-arbutus-oak-arbutus-maryland"
"Museum of Outdated Technology","The shelves in the back of this thrift store are devoted to saving, not selling, retro tech."," Maryland","Rockville","39.0973","-77.135","21032","/places/museum-of-outdated-technology"
"Daniels","An eerie, decaying ghost town destined to fade into the forest."," Maryland","Ellicott City","39.3168","-76.8174","25133","/places/daniels"
"Urology Museum","Fascinating museum dedicated to the under-appreciated medical history of urology features some wince-inducing devices."," Maryland","Linthicum Heights","39.2098","-76.6724","1960","/places/urology-museum"
"Mammalian Brain Collection","Brain collection and database that narrows the gap between man and animal."," Maryland","Silver Spring","39.0087","-77.0531","7762","/places/mammalian-brain-collection"
"Curtis Creek Ship Graveyard","Ship skeletons haunt Baltimore's waterways."," Maryland","Baltimore","39.2073","-76.5744","21477","/places/curtis-creek-ship-graveyard"
"National Museum of Dentistry","George Washington's dentures and Queen Victoria's dental instruments are in the nation’s official museum of the dental profession."," Maryland","Baltimore","39.2885","-76.6236","216","/places/national-museum-dentistry"
"The (First) Washington Monument","Built by the patriotic residents of Boonsboro in a single day."," Maryland","Middletown","39.5005","-77.6232","20777","/places/first-washington-monument"
"Mr. Trash Wheel","This bug-eyed water wheel uses the power of the Sun to clean up Baltimore Harbor."," Maryland","Baltimore","39.2833","-76.6036","21017","/places/mr-trash-wheel-baltimore-harbor"
"Point Lookout State Park","This scenic Maryland park was the site of one of the worst prison camps of the Civil War."," Maryland","Scotland","38.0501","-76.3221","11872","/places/point-lookout-state-park"
"Catoctin Furnace","A pre-Industrial Age iron furnace that made arms for George Washington’s army."," Maryland","Thurmont","39.5812","-77.4344","15096","/places/catoctin-furnace"
"Baltimore Basilica","The design of this historic domed church was influenced by Thomas Jefferson and intended as a statement of religious freedom."," Maryland","Baltimore","39.2944","-76.6162","18203","/places/baltimore-basilica"
"Nipper, the RCA Dog Statue","A monumental statue of RCA's mascot now sits atop a historical society roof after a life of moving around."," Maryland","Baltimore","39.2963","-76.6183","14629","/places/nipper-the-rca-dog-statue"
"Fort Washington","This little star fort down the Potomac from Washington, D.C. was once the only defensive fort protecting the capital."," Maryland","Fort Washington","38.712","-77.0343","19305","/places/fort-washington"
"Klotz Throwing Company","A remarkable time capsule of American manufacturing deep in Maryland coal country."," Maryland","Lonaconing","39.5677","-78.9778","22197","/places/klotz-throwing-company"
"Architect of the Capitol Archival Warehouse","A remote horde of architectural treasures fit for Indiana Jones."," Maryland","Fort Meade","39.0979","-76.729","24864","/places/architect-of-the-capitol-archival-warehouse"
"John Paul Jones' Crypt","Rediscovered after a century, the father of the American Navy was reinterred in something dredged up from Davy Jones' Locker."," Maryland","Annapolis","38.9807","-76.4818","13292","/places/john-paul-jones-crypt"
"Abandoned Hang-gliding Launch Pad","A labor of love built by local hang-gliding enthusiasts, this ideal launch spot was outlawed by the authorities and has since been largely abandoned."," Maryland","Smithsburg","39.695","-77.5236","4686","/places/abandoned-hang-gliding-launch-pad"
"Smokey Bear Archive","The Forest Service's surprisingly sophisticated collection of wildfire prevention art features America's most beloved bear."," Maryland","Beltsville","39.0228","-76.9218","24590","/places/smokey-the-bear-archive"
"Remains of Truxton Circle Fountain","Remains of a historic fountain that was mysteriously lost in the demolition of a D.C. traffic circle."," Maryland","Fort Washington","38.7103","-77.0276","18988","/places/remains-of-truxton-circle-fountain"
"Vote Against Prohibition Sign","A faded sign from the 1920s remembers Baltimore's resistance toward banning alcohol."," Maryland","Baltimore","39.2821","-76.5935","22506","/places/vote-against-prohibition-sign"
"Phoenix Shot Tower","Once America's tallest building, now a Baltimore landmark."," Maryland","Baltimore","39.2907","-76.6055","17332","/places/phoenix-shot-tower"
"Bladensburg Dueling Grounds","Politicians, bureaucrats, and military officers gathered in this field near the Capitol to settle their disputes with blood."," Maryland","Colmar Manor","38.9336","-76.952","19839","/places/bladensburg-dueling-grounds"
"The Jail in the Gunter Hotel","The antique hotel still has a jail in the basement, though the cockfighting ring is long gone."," Maryland","Frostburg","39.6578","-78.9281","21954","/places/the-jail-in-the-gunter-hotel-frostburg-maryland"
"National Electronics Museum","Electronic inventions that resulted in products and systems we use every day are on display in this labor-of-love museum."," Maryland","Linthicum Heights","39.196","-76.6843","15282","/places/national-electronics-museum"
"George Washington's Headquarters","This one-room cabin where the young colonel slept during the French and Indian War. ."," Maryland","Cumberland","39.6496","-78.7647","21817","/places/george-washingtons-headquarters"
"On the Brink","A haunting exhibit in a wildlife refuge center highlights threatened species and the conservation efforts needed to save them."," Maryland","Laurel","39.0264","-76.799","23819","/places/on-the-brink"
"Acorn Park","Giant acorn-shaped 19th century gazebo from which suburban Washingtonians gazed upon the original ""silver"" spring."," Maryland","Silver Spring","38.9896","-77.029","681","/places/acorn-park"
"Crownsville Hospital Center","The United States' third asylum for African Americans is haunted by its horrible history."," Maryland","Crownsville","39.0221","-76.5998","22361","/places/crownsville-hospital-center"
"Davidge Hall","One of the oldest anatomical theaters in the U.S. still in use was once the site of an infamous cadaver riot."," Maryland","Baltimore","39.2869","-76.6236","20165","/places/davidge-hall"
"Peep Show at Carroll Arts Council","Easter in Westminster may be the only time and place to behold Edgar Allen Poe made entirely of Marshmallow Peeps."," Maryland","Westminster","39.5774","-76.9987","21094","/places/peep-show-at-carroll-arts-council"
"Herlong the Carved Dragon","A benevolent, 16-foot-tall river dragon lives on a suburban lawn."," Maryland","Takoma Park","38.9782","-77.0161","13489","/places/herlong-the-carved-dragon"
"The National Great Blacks in Wax Museum","African American history through life-sized wax models."," Maryland","Baltimore","39.3119","-76.5968","214","/places/national-great-blacks-wax-museum"
"Casselman River Bridge","This beautiful stone arch bridge wasn't even expected to stand for one day, but people have been crossing it for centuries."," Maryland","Grantsville","39.6956","-79.1453","19973","/places/casselman-river-bridge"
"Annie Oakley House","Historic home of America's sweetheart sharpshooter, Annie Oakley."," Maryland","Cambridge","38.5894","-76.0894","4805","/places/annie-oakley-house"
"National Capital Radio & Television Museum","The development and impact of electronic media showcased in a picturesque farmhouse in Maryland."," Maryland","Bowie","38.9267","-76.7333","5140","/places/national-capital-radio-television-museum"
"NASA Goddard Rocket Garden","A lawn full of retired spacecraft on display at one of NASA's first research labs."," Maryland","Lanham","38.9928","-76.847","24428","/places/nasa-goddard-rocket-garden"
"Earthoid Water Tank","The whole world in one water tank."," Maryland","Germantown","39.1847","-77.2496","21580","/places/earthoid-water-tank"
"Transpeninsular Midpoint Marker","The stone marker that Mason and Dixon placed at the eastern end of the famous north-south border they surveyed."," Maryland","Delmar","38.4601","-75.6935","21942","/places/transpeninsular-midpoint-marker"
"Fort Frederick","A star fort along the C&O Canal in western Maryland that protected America in three wars."," Maryland","Big Pool","39.6135","-78.0062","14454","/places/fort-frederick"
"Washington, D.C. Mormon Temple","The tallest Mormon temple in the world soars above the Beltway."," Maryland","Kensington","39.0158","-77.0645","17214","/places/washington-dc-mormon-temple"
"Frank Zappa Bust","The likeness of the Baltimore music icon was unveiled in time for the anniversary of his Senate hearings on music censorship."," Maryland","Baltimore","39.2863","-76.5667","19629","/places/frank-zappa-bust"
"Roscoe the Rooster","The rooster who crossed the road lives on forever in Takoma Park, Maryland."," Maryland","Takoma Park","38.9743","-77.0122","22139","/places/roscoe-the-rooster"
"Aspen Hill Pet Cemetery","Dogs, cats, horses, monkeys, frogs, and fish are laid to rest at the second-oldest pet cemetery in the U.S."," Maryland","Silver Spring","39.0774","-77.0709","24130","/places/aspen-hill-pet-cemetery"
"College Park Airport and Aviation Museum","The world's oldest continuously operating airport was founded by the Wright Brothers and now has a museum."," Maryland","College Park","38.9788","-76.9223","20513","/places/college-park-airport-and-aviation-museum"
"Fort Foote Rodman Guns","A mammoth pair of Civil War artillery guns abandoned out in the forest."," Maryland","Fort Washington","38.7677","-77.0289","23957","/places/fort-foote-rodman-guns"
"LaVale Toll Gate House","The first (and last standing) toll house on America's first federal road established Maryland as the ""Gateway to the West."""," Maryland","Cumberland","39.6379","-78.8522","21953","/places/lavale-toll-gate-house"
"Gaithersburg Latitude Observatory","Tiny observatory made big contributions to the study of the Earth's motion."," Maryland","Gaithersburg","39.1368","-77.1987","1886","/places/gaithersburg-latitude-observatory"
"Bromo-Seltzer Arts Tower","Baltimore's classic clocktower was once topped by a rotating, blue, 20-ton medicine bottle."," Maryland","Baltimore","39.2877","-76.6207","21348","/places/emerson-bromo-seltzer-tower"
"Nike Missile Site W-92","Three abandoned missile silos are hiding in plain sight behind a suburban development in Maryland."," Maryland","Gaithersburg","39.1169","-77.2196","24602","/places/nike-missile-site-w92"
"War Correspondents Memorial","One of the only memorials dedicated to journalists who died in combat."," Maryland","Jefferson","39.4057","-77.6393","17348","/places/war-correspondents-memorial"
"U.S. National Prototype Kilogram","This golfball sized platinum iridium cylinder is the official starting point for all national weight calibrations"," Maryland","Gaithersburg","39.1329","-77.2159","23588","/places/us-national-prototype-kilogram"
"Dr. Samuel Mudd House Museum","Home of the physician who set the leg of John Wilkes Booth after the Lincoln assassination."," Maryland","Waldorf","38.6096","-76.8262","20864","/places/dr-samuel-mudds-house"
"Nuclear Ship Savannah","America's first nuclear-powered merchant ship is now a time warp to the atomic age."," Maryland","Baltimore","39.26","-76.5557","26626","/places/nuclear-ship-savannah"
"Pinball Parlor at MOM's Organic Market","Two dozen pinball games hidden away inside a most unlikely location."," Maryland","College Park","39.0148","-76.9201","27599","/places/pinball-parlor-at-moms-organic-market"
